,F1,F2,F3,F4,F5
23,-1.6194680749722639,-1.0422771334738776,-0.27438647561638,1.2427081998329816,-0.9887253092349363
24,-1.012308107647667,-0.20497481626652742,-0.18374445789384664,0.36097979800129004,-0.33332345839014366
25,-1.9559809814518725,-0.8414052601390785,1.0067596900034033,-0.17396036022443573,-0.37540473089961496
26,1.086702593206697,3.155852392820055,-0.7601793544105311,-0.4804964401532612,0.344094833970626
27,0.9588470796738848,-0.6402540069463338,1.1434416714885312,0.20410438303021367,0.5844912305949851
28,-1.041320395058558,0.1316888695091864,-1.5947498604083612,0.015139610571750449,0.4956316710651021
29,2.3415989174102028,0.5249887171510375,0.2859614951609861,1.4898125136563103,-0.7940228370691869
30,0.5501125611379695,-2.663982401458651,-0.43499326434672136,0.7904920723586983,0.5395500906701998
31,-0.23723883213692046,1.2774257495338939,-2.6734015261624324,0.9863379930490778,-0.5562489757694252
32,1.4120533208842596,0.39766864473285213,-0.4064180389440127,-0.05961457543502755,1.0295921125531022
33,-0.7486889666214183,-1.5386293796130475,0.9049611875347063,-0.7181618053671314,0.20860963813633723
34,3.554680475722301,2.20808038246914,2.0777250917470242,-0.39672806547378175,0.360681748784333
35,-2.336548457598671,-4.102865573412737,-0.537756826363774,1.0913317701918308,0.6117430864452309
36,-0.07073893593462194,-1.1285418394652487,-0.17447424418201396,0.6345458356543591,0.3088100318366207
37,-0.9341178116542426,0.3766598090641662,-0.519896003707762,0.47193527972961374,0.2000997333039894
38,-1.2273069590088346,1.4271317522511595,-0.7174315734999379,1.4464243103348835,-0.32092059216200075
39,2.389703285795653,1.7985942936123909,-0.22468931472665143,0.32664390440720836,0.6483252099176017
40,0.5136679690538823,-0.03749430483481486,4.223181514177035,0.9061071877521308,0.6870891991517762
41,0.7229993516563031,2.3895949937317873,2.533750293843073,-0.5611871334692157,0.5098086146019011
42,-2.2656125341249327,1.0346216691994523,0.7394303856379467,-1.2514795587636105,-1.1689511493137636
43,2.800282308197179,-0.4514391567033692,-0.5165935268276355,-0.17680870969819262,1.0136100494493852
44,1.985195322823905,-1.5994557484953134,-2.181452258318301,-0.03586698247121005,0.9965352342857213
45,-0.8716662904709912,-1.0997152877343428,-0.27187497115181014,0.3102011224159171,0.9148370504425228
46,-0.5308718013768317,-0.3881263722052215,2.60356084163913,-0.7801813656320085,-0.023366738913421156
47,1.3312405861260355,3.98248559096408,0.5009210056417235,-1.4917378061750326,-1.412091880175157
48,0.13562750378786836,0.16427586261852806,0.40947629770618477,0.4420640462396776,-0.33278637777915976
49,-0.9818790103240929,-0.7789646457207563,-1.6362992462667372,0.2285897095828793,-0.09200665184751593
50,0.7395694086147547,0.443239711187512,2.0127695007634174,-0.5376416387469467,0.42888164136809526
51,-0.5507548824727098,-4.9805111037150755,-1.6983230498468789,0.5091125519987919,0.5101892939816481
52,0.4346017674840017,-1.3709892908112284,-1.1062136694465008,-0.7943839190058997,-0.36617246206779
53,3.7137716469272037,2.6898729182581818,1.003729578783966,-0.10191599621641913,0.44217722628018274
54,0.05959380162590655,-0.4244534177941011,-0.009723683233405389,1.1528042875792268,0.023873522179685375
55,2.014451159608384,6.092947923160924,0.88109266095344,-1.1971581486948892,-0.9530098820607392
56,5.01103652178409,-2.025688018563016,-1.2477519502936916,0.2725577655790064,-0.7574268593571913
57,3.0656909044209053,4.458743170753999,1.026451415290157,-0.3851523088562995,-0.08525702562307037
58,-0.38027559180278137,-0.11959236612184398,0.24215418401369393,-0.009792129447321713,0.5377335648804773
59,-0.2980179363798554,-0.3611107571988634,-2.3929139923805263,0.3894414479051639,1.3601586063320183
60,-0.09373587589172439,-0.913584117301941,2.707092925570186,0.6723400869563103,1.3795483892347644
61,-0.6228700559021567,-0.32370049701804493,-3.3102352618750848,0.3673481752621953,-0.18588630942960163
62,-2.0895712950359173,-1.6012278535229312,-0.432634421067726,-0.35708212402114897,1.1698211702265064
63,3.0166809582756944,3.5550713640054554,1.1766875519283642,-0.4984406095287469,0.04407003715960552
64,-0.6707462326155068,-0.42011434210978926,-3.0527985596281013,-0.2695033099812782,-0.4839715219123966
65,-4.619862696397841,-4.430534133980448,-1.9193460212907385,-0.8350585943751037,0.03696637816179391
67,2.8115316015989524,0.6901176553607791,2.7059310131608285,0.9700811204207268,-0.7391693971404207
68,-2.7003058164074947,-0.3606089819241637,0.9555614584217239,0.3973071772006696,0.17522605618317919
69,0.12269450241839208,-0.9021125913529859,2.0505805537944752,-1.172823105799212,-0.9495996178324285
70,0.42810578546994665,-2.9443241885886566,-1.6397361002062512,0.1247981508743159,0.4560290710387538
71,-1.8579317077380186,1.5677837680886535,2.226314482946651,0.5113194525466259,-0.25486886453097396
